1.570796e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.532079e+00 -7.740794e-01 3.096184e-02 6.185591e-01 
1.416319e+00 -1.536508e+00 1.228381e-01 1.207023e+00 
1.226881e+00 -2.233843e+00 2.669709e-01 1.628798e+00 
9.751903e-01 -2.761780e+00 4.345885e-01 1.631992e+00 
6.839768e-01 -3.006908e+00 5.723737e-01 1.012588e+00 
3.863709e-01 -2.876675e+00 6.157473e-01 -2.411153e-01 
1.222348e-01 -2.347028e+00 5.092811e-01 -1.930677e+00 
-7.716580e-02 -1.659405e+00 2.328523e-01 -3.495715e+00 
-2.257967e-01 -1.438667e+00 -1.471530e-01 -3.810917e+00 
-3.857782e-01 -1.810008e+00 -4.792973e-01 -2.688842e+00 
-5.865716e-01 -2.162811e+00 -6.772204e-01 -1.302693e+00 
-8.071581e-01 -2.190295e+00 -7.528749e-01 -2.923224e-01 
-1.013985e+00 -1.900595e+00 -7.527445e-01 2.115725e-01 
-1.179813e+00 -1.386564e+00 -7.257734e-01 2.614226e-01 
-1.286799e+00 -7.368541e-01 -7.113864e-01 -1.581552e-02 
-1.324964e+00 -2.004830e-02 -7.347915e-01 -4.686915e-01 
-1.290376e+00 7.099271e-01 -8.058137e-01 -9.420303e-01 
-1.184147e+00 1.404758e+00 -9.185543e-01 -1.275991e+00 
-1.012293e+00 2.012877e+00 -1.051004e+00 -1.310268e+00 
-7.868543e-01 2.460550e+00 -1.165778e+00 -9.006986e-01 
-5.297668e-01 2.618415e+00 -1.212595e+00 6.347614e-02 
-2.789558e-01 2.304426e+00 -1.132639e+00 1.638798e+00 
-8.881835e-02 1.402440e+00 -8.645563e-01 3.818939e+00 
-1.060230e-02 1.824612e-01 -3.576226e-01 6.255568e+00 
-1.274877e-02 1.166401e-01 3.084230e-01 6.394495e+00 
5.776691e-02 1.336446e+00 8.326217e-01 3.986347e+00 
2.442356e-01 2.299035e+00 1.114079e+00 1.735164e+00 
4.974634e-01 2.669602e+00 1.199596e+00 7.768691e-02 
7.617777e-01 2.551083e+00 1.150109e+00 -9.670938e-01 
9.976420e-01 2.129116e+00 1.025115e+00 -1.445643e+00 
1.182037e+00 1.538117e+00 8.764576e-01 -1.461070e+00 
1.302151e+00 8.530176e-01 7.437121e-01 -1.152871e+00 
1.351213e+00 1.249953e-01 6.513766e-01 -6.797119e-01 
1.327278e+00 -5.991189e-01 6.080627e-01 -1.973299e-01 
1.233168e+00 -1.269428e+00 6.073771e-01 1.489825e-01 
1.077241e+00 -1.823605e+00 6.285308e-01 2.157232e-01 
8.749633e-01 -2.182036e+00 6.368328e-01 -1.260341e-01 
6.501419e-01 -2.263008e+00 5.875246e-01 -9.364511e-01 
4.323443e-01 -2.052118e+00 4.372708e-01 -2.102429e+00 
2.426523e-01 -1.765958e+00 1.713764e-01 -3.116478e+00 
6.572995e-02 -1.864616e+00 -1.494165e-01 -3.065817e+00 
-1.445362e-01 -2.369907e+00 -4.023216e-01 -1.871506e+00 
-4.055415e-01 -2.805560e+00 -5.155798e-01 -4.156434e-01 
-6.940617e-01 -2.902300e+00 -4.974118e-01 6.934944e-01 
-9.741372e-01 -2.645834e+00 -3.963602e-01 1.226133e+00 
-1.214204e+00 -2.119515e+00 -2.710657e-01 1.198622e+00 
-1.392736e+00 -1.433473e+00 -1.690729e-01 7.985314e-01 
-1.498741e+00 -6.809753e-01 -1.166744e-01 2.352298e-01 
-1.528371e+00 8.937892e-02 -1.234673e-01 -3.737059e-01 
-1.480913e+00 8.579265e-01 -1.912283e-01 -9.758669e-01 
-1.357768e+00 1.595634e+00 -3.157475e-01 -1.487502e+00 
-1.164936e+00 2.237992e+00 -4.798449e-01 -1.731079e+00 
-9.163127e-01 2.695958e+00 -6.458447e-01 -1.494547e+00 
-6.351504e-01 2.870836e+00 -7.583989e-01 -6.516444e-01 
-3.554261e-01 2.648769e+00 -7.558186e-01 7.973370e-01 
-1.204636e-01 1.985717e+00 -5.836110e-01 2.694067e+00 
3.666439e-02 1.198771e+00 -2.213029e-01 4.414811e+00 
1.451470e-01 1.149731e+00 2.401634e-01 4.427144e+00 
2.911575e-01 1.805081e+00 6.081857e-01 2.817826e+00 
5.005249e-01 2.319038e+00 8.029630e-01 1.137083e+00 
7.407601e-01 2.416549e+00 8.521061e-01 -6.050826e-02 
9.717842e-01 2.153884e+00 8.098742e-01 -6.918484e-01 
1.163488e+00 1.648768e+00 7.306985e-01 -8.166769e-01 
1.296709e+00 9.979232e-01 6.590742e-01 -5.664100e-01 
1.360604e+00 2.724585e-01 6.245696e-01 -1.012950e-01 
1.350546e+00 -4.728294e-01 6.407368e-01 4.216904e-01 
1.267019e+00 -1.188448e+00 7.057540e-01 8.496317e-01 
1.115706e+00 -1.818044e+00 8.021029e-01 1.020789e+00 
9.087010e-01 -2.287830e+00 8.960363e-01 7.769651e-01 
6.669481e-01 -2.492050e+00 9.395438e-01 -3.115944e-03 
4.236597e-01 -2.296855e+00 8.757159e-01 -1.370437e+00 
2.232997e-01 -1.641223e+00 6.481677e-01 -3.244395e+00 
1.007610e-01 -8.609032e-01 2.281505e-01 -5.014417e+00 
1.921109e-02 -9.864881e-01 -2.860430e-01 -4.816742e+00 
-1.238623e-01 -1.902428e+00 -6.745223e-01 -2.846812e+00 
-3.531679e-01 -2.607547e+00 -8.566645e-01 -8.605204e-01 
-6.288669e-01 -2.827811e+00 -8.637822e-01 6.203924e-01 
-9.052242e-01 -2.643799e+00 -7.529967e-01 1.492552e+00 
-1.148612e+00 -2.187731e+00 -5.850151e-01 1.775495e+00 
-1.336957e+00 -1.556786e+00 -4.138304e-01 1.583400e+00 
-1.456756e+00 -8.289748e-01 -2.778729e-01 1.104735e+00 
-1.501605e+00 -6.569905e-02 -1.964191e-01 5.169382e-01 
-1.469870e+00 6.987104e-01 -1.746676e-01 -7.764078e-02 
-1.362650e+00 1.438599e+00 -2.099544e-01 -6.105589e-01 
-1.184599e+00 2.103532e+00 -2.909032e-01 -9.641890e-01 
-9.474038e-01 2.604119e+00 -3.905143e-01 -9.502223e-01 
-6.727394e-01 2.836829e+00 -4.631848e-01 -4.093549e-01 
-3.913802e-01 2.732897e+00 -4.548610e-01 6.486449e-01 
-1.359674e-01 2.343742e+00 -3.249548e-01 1.948609e+00 
7.752041e-02 1.965230e+00 -7.825739e-02 2.846842e+00 
2.703524e-01 1.962264e+00 2.068309e-01 2.661103e+00 
4.784109e-01 2.204258e+00 4.267094e-01 1.673698e+00 
7.064815e-01 2.315058e+00 5.411748e-01 6.570484e-01 
9.319368e-01 2.147034e+00 5.707123e-01 7.833890e-03 
1.127515e+00 1.729117e+00 5.576615e-01 -1.985435e-01 
1.272053e+00 1.139687e+00 5.432898e-01 -3.797571e-02 
1.352204e+00 4.521780e-01 5.579604e-01 3.594431e-01 
1.361121e+00 -2.767002e-01 6.185496e-01 8.579179e-01 
1.297044e+00 -1.000161e+00 7.282734e-01 1.317575e+00 
1.162801e+00 -1.672176e+00 8.755997e-01 1.583193e+00 
9.660178e-01 -2.241124e+00 1.033197e+00 1.498270e+00 
7.205866e-01 -2.627364e+00 1.159082e+00 9.294458e-01 
4.513874e-01 -2.686217e+00 1.199748e+00 -2.174981e-01 
2.006485e-01 -2.229172e+00 1.095075e+00 -1.977724e+00 
2.573330e-02 -1.179965e+00 7.846117e-01 -4.318985e+00 
-2.861749e-02 8.700460e-03 2.280535e-01 -6.636328e+00 
-2.603759e-02 -2.875496e-01 -4.378158e-01 -6.034312e+00 
-1.167039e-01 -1.515418e+00 -9.179427e-01 -3.556507e+00 
-3.144689e-01 -2.341033e+00 -1.163905e+00 -1.462658e+00 
-5.651482e-01 -2.582349e+00 -1.231038e+00 1.656266e-02 
-8.159336e-01 -2.374455e+00 -1.180889e+00 8.890234e-01 
-1.031104e+00 -1.896144e+00 -1.071268e+00 1.222165e+00 
-1.190283e+00 -1.269674e+00 -9.505240e-01 1.134223e+00 
-1.282471e+00 -5.656130e-01 -8.535338e-01 7.734355e-01 
-1.302521e+00 1.650238e-01 -7.995291e-01 3.018296e-01 
-1.250217e+00 8.729024e-01 -7.914318e-01 -1.177868e-01 
-1.130575e+00 1.501183e+00 -8.160095e-01 -3.252193e-01 
-9.550660e-01 1.976018e+00 -8.442788e-01 -1.676982e-01 
-7.437228e-01 2.199823e+00 -8.332549e-01 4.762515e-01 
-5.269461e-01 2.071099e+00 -7.311688e-01 1.650598e+00 
-3.414544e-01 1.596783e+00 -4.898943e-01 3.203264e+00 
-2.061657e-01 1.187807e+00 -1.029340e-01 4.340148e+00 
-7.612520e-02 1.557061e+00 3.157048e-01 3.706948e+00 
1.201773e-01 2.369038e+00 5.982983e-01 1.875019e+00 
3.886152e-01 2.929806e+00 6.925649e-01 6.887488e-02 
6.913421e-01 3.054018e+00 6.288612e-01 -1.241587e+00 
9.868273e-01 2.800845e+00 4.663478e-01 -1.894168e+00 
1.242149e+00 2.267319e+00 2.718337e-01 -1.900016e+00 
1.434595e+00 1.563117e+00 1.011042e-01 -1.465758e+00 
1.552743e+00 7.959443e-01 -1.593470e-02 -8.646803e-01 
1.593587e+00 2.114690e-02 -7.133926e-02 -2.441401e-01 
1.556954e+00 -7.544125e-01 -6.472606e-02 3.782129e-01 
1.442660e+00 -1.529938e+00 4.587443e-03 1.005690e+00 
1.252260e+00 -2.264047e+00 1.335819e-01 1.541801e+00 
9.948397e-01 -2.847390e+00 3.012613e-01 1.725921e+00 
